
time,time ns,angle,cadence,motorTargetCadence,pid,corrente effettiva Quad Sx,corrente effettiva Glut Sx,corrente effettiva Hams Sx,corrente effettiva Gastro Sx,corrente effettiva Quad Dx,corrente effettiva Glut Dx,corrente effettiva Hams Dx,corrente effettiva Gastro Dx,duty_cycle,motor_current,stimDistance,totalDistance,linearVelocity,powerLeft,powerRight,newDataLeft,newDataRight,connectedLeft,connectedRight,heart-rate
165781,2571604375,16.8896,39.1674,35,0,0,0,0,0,0,0,0,0,39,30.9038,90.128,125.76,12.431,1,0,0,0,1,1,0
165791,2581604468,19.0869,39.1674,35,0,0,0,0,0,0,0,0,0,39,30.9038,90.128,125.76,12.431,1,0,0,0,1,1,0
165803,2593771968,21.2402,39.1674,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165811,2601604320,23.4155,38.6515,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165821,2611604097,25.6787,38.0106,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165831,2621634097,28.0518,37.7871,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165841,2631615246,30.3589,37.7091,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165851,2641635209,32.5562,37.682,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165861,2651614709,34.8853,37.6725,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165871,2661612949,37.1265,37.6692,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165881,2671607505,39.3677,37.668,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
165891,-1613362291,41.6309,37.6676,35,0,0,0,0,0,0,0,0,0,38,28.0589,90.128,125.76,12.431,1,0,0,0,1,1,0
