
time,time ns,angle,cadence,motorTargetCadence,pid,corrente effettiva Quad Sx,corrente effettiva Glut Sx,corrente effettiva Hams Sx,corrente effettiva Gastro Sx,corrente effettiva Quad Dx,corrente effettiva Glut Dx,corrente effettiva Hams Dx,corrente effettiva Gastro Dx,duty_cycle,motor_current,stimDistance,totalDistance,linearVelocity,powerLeft,powerRight,newDataLeft,newDataRight,connectedLeft,connectedRight,heart-rate
567711,774685775,84.1479,64.4664,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567721,784690349,88.0151,64.4639,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567731,794674164,91.7944,64.463,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567741,804675386,95.5957,64.3574,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567751,814674034,99.4849,64.2265,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567761,824674775,103.33,64.1809,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567771,834674201,107.241,64.165,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567781,844674015,111.108,64.1594,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567791,854675071,115.042,64.1575,40,0,0,0,0,0,0,0,0,0,20,4.3542,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567805,868698256,118.909,64.1568,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567811,874673775,122.776,64.1566,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567821,884673608,126.599,64.3659,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567831,894674330,130.51,64.5206,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567841,904673904,134.246,64.5745,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567851,914674015,138.025,64.5933,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567861,924687534,141.694,64.5999,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567871,934693423,145.496,64.6021,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567881,944675386,149.407,64.6029,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567891,954677015,153.362,64.6032,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567901,964674275,157.273,64.1041,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567911,974674034,161.448,63.8061,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567921,984673886,165.601,63.7022,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567931,994674441,169.819,63.6659,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567941,1004673830,174.016,63.6533,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567951,1014673904,178.191,63.6489,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567961,1024674367,181.882,63.6474,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567971,1034674145,185.815,64.8525,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567981,1044673978,190.012,66.9647,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
567991,1054675775,194.077,67.7012,40,0,0,0,0,0,0,0,0,0,20,3.46392,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
568002,1065749756,198.274,67.958,40,0,0,0,0,0,0,0,0,0,20,3.429,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
568011,1074700200,202.141,68.0475,40,0,0,0,0,0,0,0,0,0,20,3.429,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
568021,1084674274,206.008,68.0787,40,0,0,0,0,0,0,0,0,0,20,3.429,1699.84,1773.2,21.2552,46,0,0,0,1,1,0
568031,1094676052,209.788,68.0896,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568041,1104674737,213.457,68.0934,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568051,1114674904,217.148,66.8962,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568061,1124674515,220.774,66.0112,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568071,1134674034,224.333,65.7027,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568081,1144673849,227.871,65.5951,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568091,1154682608,231.343,65.5576,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568101,1164673700,234.88,65.5445,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568111,1174673849,238.44,65.5399,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,46,0,0,0,1,1,0
568121,1184687700,242.109,65.5383,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568131,1194674182,245.801,64.4173,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568141,1204673997,249.536,61.3058,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568151,1214673867,253.315,60.2209,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568161,1224678330,257.073,59.8426,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568171,1234686478,260.874,0,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568181,1244710663,264.785,0,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568191,1254683219,268.542,0,40,0,0,0,0,0,0,0,0,0,20,3.429,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568208,1271796923,272.388,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568211,1274674552,165.754,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568221,1284676256,161.448,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568231,1294674571,161.624,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568241,1304674293,28.4033,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568251,1314676311,262.786,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568261,1324675663,272.871,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568271,1334674052,298.425,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568281,1344673645,302.117,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568291,1354686552,305.786,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568301,1364673552,309.609,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568311,1374675867,313.345,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568321,1384675682,317.366,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568331,1394675959,321.255,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568341,1404675830,325.32,0,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568351,1414674163,329.319,61.9296,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568361,1424675737,333.318,63.1988,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568371,1434674774,337.251,63.6414,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568381,1444674293,341.272,63.7957,40,0,0,0,0,0,0,0,0,0,25,3.50496,1701.94,1775.3,21.1955,44,0,0,0,1,1,0
568391,1454683108,345.205,63.8495,40,0,0,0,0,0,0,0,0,0,25,3.50496,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568405,1468800089,349.204,63.8683,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568411,1474673885,353.203,63.8748,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568421,1484675608,357.004,64.0907,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568431,1494674552,0.893555,65.3436,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568441,1504673885,4.73877,65.7805,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568451,1514673867,8.47412,65.9328,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568461,1524685237,12.3193,65.9859,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568471,1534676293,15.9668,66.0044,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568481,1544675552,19.6143,66.0109,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568491,1554683552,23.2837,66.0131,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568501,1564674608,26.8872,66.0139,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568511,1574674015,30.6445,63.6251,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568521,1584674126,34.2041,62.7922,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568531,1594675033,37.9395,62.5018,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568541,1604673719,41.7627,62.4005,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568551,1614674237,45.5859,62.3652,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568561,1624675756,49.3213,62.3529,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568571,1634674811,52.9028,62.3486,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568581,1644673774,56.8579,62.3471,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568591,1654673441,60.4834,62.2081,40,0,0,0,0,0,0,0,0,0,20,2.0907,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568602,1665854774,64.3066,62.1509,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568611,1674675737,67.998,62.1309,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568621,1684675867,71.6455,62.1239,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568631,1694680867,75.4248,62.1215,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568641,1704680237,79.0942,62.1207,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568651,1714678978,82.8516,62.1204,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568661,1724680182,87.1802,62.1203,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568671,1734679089,90.6519,62.9936,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568681,1744679256,94.2114,63.2981,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568691,1754679219,97.793,63.4043,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568701,1764679737,101.44,63.4413,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568711,1774694830,104.956,63.4542,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568721,1784687626,108.56,63.4587,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568731,1794700774,112.251,63.4603,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568741,1804688533,115.876,63.4608,40,0,0,0,0,0,0,0,0,0,20,1.22256,1704.03,1777.39,20.96,44,0,0,0,1,1,0
568751,1814702552,119.59,61.6911,40,0,0,0,0,0,0,0,0,0,20,1.22256,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568761,1824690385,123.149,60.3836,40,0,0,0,0,0,0,0,0,0,20,1.22256,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568771,1834682163,126.775,59.9277,40,0,0,0,0,0,0,0,0,0,20,1.22256,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568781,1844680459,130.422,59.7688,40,0,0,0,0,0,0,0,0,0,20,1.22256,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568791,1854679089,134.136,59.7133,40,0,0,0,0,0,0,0,0,0,20,1.22256,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568808,1871892256,137.871,59.694,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568811,1874679811,141.541,59.6873,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568821,1884679330,145.364,59.6849,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568831,1894679515,149.297,60.5523,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568841,1904679496,153.428,61.3674,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568851,1914678811,157.559,61.6516,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568861,1924681015,161.602,61.7507,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568871,1934678718,165.776,61.7853,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568881,1944679181,169.973,61.7973,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568891,1954678626,174.478,61.8015,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568901,1964678904,178.455,63.9104,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568911,1974680792,182.651,67.6032,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568921,1984679330,186.936,68.8908,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568931,1994681552,191.089,69.3397,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568941,2004680404,195.461,69.4963,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568951,2014679348,199.68,69.5509,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568961,2024684792,203.613,69.5699,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568971,2034679404,207.568,69.5765,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568981,2044678996,211.194,69.1541,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
568991,2054679292,215.017,69.0068,40,0,0,0,0,0,0,0,0,0,20,1.41408,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569005,2068911126,218.599,68.9554,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569011,2074698311,222.378,68.9375,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569021,2084673941,226.069,68.9313,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569031,2094677255,229.717,68.9291,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569041,2104673737,233.496,68.9283,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569051,2114673904,237.078,68.9281,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569061,2124682866,240.769,64.5684,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569071,2134676089,244.504,62.4223,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569081,2144674866,248.262,61.6739,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569091,2154674903,251.975,61.413,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569101,2164673829,255.645,61.322,40,0,0,0,0,0,0,0,0,0,20,1.46628,1706.13,1779.49,20.9019,44,0,0,0,1,1,0
569111,2174674052,259.402,61.2903,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,44,0,0,0,1,1,0
569121,2184692996,167.161,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569131,2194683515,330,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569141,2204681552,318.53,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569151,2214681385,274.124,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569161,2224694626,272.827,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569171,2234681552,161.448,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569181,2244678996,169.973,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569191,2254680589,307.786,0,40,0,0,0,0,0,0,0,0,0,20,1.46628,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569202,2265945644,169.973,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569211,2274682811,296.975,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569221,2284680533,300.864,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569231,2294683477,304.775,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569241,2304678959,308.84,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569251,2314678996,312.905,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569261,2324681792,316.926,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569271,2334679144,320.815,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569281,2344679385,324.771,0,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569291,2354677903,328.682,76.8998,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569301,2364679311,332.637,69.8726,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569311,2374678903,336.504,67.4224,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569321,2384678570,340.481,66.5681,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569331,2394679144,344.524,66.2702,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569341,2404679051,348.567,66.1663,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569351,2414678996,352.632,66.1301,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569361,2424679774,356.675,66.1175,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569371,2434680737,0.695801,66.4964,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569381,2444679589,4.65088,66.6285,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569391,2454679126,8.54004,66.6746,40,0,0,0,0,0,0,0,0,0,25,1.50084,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569408,2471963014,12.3853,66.6906,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569411,2474679255,16.1865,66.6962,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569421,2484679440,20.0098,66.6982,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569431,2494680663,23.7891,66.6989,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569441,2504679126,27.6123,66.2652,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569451,2514679107,31.5234,65.0605,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569461,2524678607,35.3027,64.6404,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569471,2534678885,39.0161,64.494,40,0,0,0,0,0,0,0,0,0,20,1.91655,1708.23,1781.58,20.7297,34,0,0,0,1,1,0
569481,2544678551,42.7954,64.4429,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569491,2554678885,46.5747,64.4251,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569501,2564679403,50.4199,64.4189,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569511,2574681088,54.1772,64.4167,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569521,2584679959,58.0884,64.1796,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569531,2594680570,61.8677,63.5229,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569541,2604679959,65.8447,63.294,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569551,2614679162,69.7998,63.2141,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569561,2624678959,73.667,63.1863,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569571,2634679570,77.666,63.1766,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569581,2644679014,81.6431,63.1732,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569591,2654679088,85.5103,63.172,40,0,0,0,0,0,0,0,0,0,20,1.91655,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
569605,2668979162,89.1357,63.9653,40,0,0,0,0,0,0,0,0,0,20,1.52136,1710.32,1783.68,20.7868,34,0,0,0,1,1,0
